418.5	0.0083632	418.471	5400	0.00116355
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
185	0.215257	0.217044	0.218852	415.082	0.0560385	31.1148	31.1149
186	0.216421	0.218217	0.220035	415.083	0.0563365	31.1147	31.1148
187	0.217584	0.21939	0.221217	415.084	0.0566343	31.1147	31.1147
188	0.218748	0.220563	0.2224	415.085	0.0569321	31.1146	31.1147
189	0.219911	0.221736	0.223583	415.086	0.0572298	31.1145	31.1146
190	0.221075	0.222909	0.224765	415.087	0.0575275	31.1145	31.1145
191	0.222239	0.224082	0.225948	415.088	0.057825	31.1144	31.1145
192	0.223402	0.225255	0.227131	415.088	0.0581224	31.1143	31.1144
193	0.224566	0.226428	0.228313	415.089	0.0584198	31.1143	31.1143
194	0.225729	0.227601	0.229496	415.09	0.0587171	31.1142	31.1143
195	0.226893	0.228774	0.230679	415.091	0.0590143	31.1141	31.1142
196	0.228056	0.229947	0.231861	415.092	0.0593114	31.1141	31.1141
197	0.22922	0.23112	0.233044	415.093	0.0596085	31.114	31.114
198	0.230383	0.232293	0.234226	415.094	0.0599054	31.1139	31.114
199	0.231547	0.233466	0.235409	415.095	0.0602023	31.1138	31.1139
200	0.232711	0.234639	0.236592	415.096	0.0604991	31.1138	31.1138
201	0.233874	0.235812	0.237774	415.097	0.0607958	31.1137	31.1138
202	0.235038	0.236985	0.238957	415.098	0.0610924	31.1136	31.1137
203	0.236201	0.238158	0.240139	415.099	0.0613889	31.1136	31.1136
204	0.237365	0.239331	0.241322	415.1	0.0616854	31.1135	31.1135
205	0.238528	0.240504	0.242505	415.101	0.0619817	31.1134	31.1135
206	0.239692	0.241677	0.243687	415.102	0.062278	31.1133	31.1134
207	0.240855	0.24285	0.24487	415.103	0.0625741	31.1133	31.1133
208	0.242019	0.244023	0.246052	415.104	0.0628702	31.1132	31.1133
209	0.243183	0.245196	0.247235	415.105	0.0631662	31.1131	31.1132
